pitcher,player_name,pitch_type,game_year,woba_num,woba_denom,wOBAA,xwOBAA,BB,HBP,singles,doubles,triples,HR,K
674444,"Cruz, Steven",FF,2025,21.5876,67,0.3222,0.3303,12,0,7,1,0,3,16
675540,"Curry, Xzavion",FF,2023,50.6221,135,0.375,0.3799,12,0,20,6,1,7,22
675540,"Curry, Xzavion",FF,2024,23.739,64,0.3709,0.3739,5,0,6,8,0,2,9
675540,"Curry, Xzavion",SL,2023,32.859,110,0.2987,0.3199,5,1,17,8,1,1,19
675540,"Curry, Xzavion",SL,2024,19.5,64,0.3047,0.3393,1,0,8,4,1,2,13
675627,"Grove, Michael",FF,2023,37.9993,75,0.5067,0.4447,8,0,18,5,1,4,6
675627,"Grove, Michael",SL,2023,25.95,101,0.2569,0.2457,4,2,10,4,2,2,39
675627,"Grove, Michael",SL,2024,17.8091,76,0.2343,0.2113,1,0,16,1,0,1,26
675848,"Mejia, Juan",FF,2025,44.2779,148,0.2992,0.2879,18,4,18,7,1,2,34
675848,"Mejia, Juan",SL,2025,25.0975,74,0.3392,0.2735,3,0,8,5,0,4,24
675911,"Strider, Spencer",FF,2022,55.9573,219,0.2555,0.2841,22,1,24,9,0,4,75
675911,"Strider, Spencer",FF,2023,109.2209,336,0.3251,0.3171,27,4,50,15,0,12,96
675911,"Strider, Spencer",FF,2025,79.9543,203,0.3939,0.4245,23,3,36,11,0,8,29
675911,"Strider, Spencer",SL,2022,18.2843,86,0.2126,0.1819,6,1,9,3,0,1,41
675911,"Strider, Spencer",SL,2023,47.5397,214,0.2221,0.2231,14,2,15,9,2,4,105
675911,"Strider, Spencer",SL,2025,44.0799,131,0.3365,0.2589,11,0,16,7,0,6,55
675916,"Karinchak, James",FF,2022,20.648,87,0.2373,0.2953,15,1,8,2,1,0,26
675916,"Karinchak, James",FF,2023,24.8282,75,0.331,0.391,14,2,6,1,1,3,17
675921,"Howard, Spencer",FF,2022,29.6716,72,0.4121,0.3678,7,1,9,4,1,4,15
676083,"Junk, Janson",FF,2025,38.6397,110,0.3513,0.3362,5,1,16,11,1,2,24
676083,"Junk, Janson",SL,2025,27.9789,96,0.2914,0.3659,5,0,16,5,0,2,17
676106,"Hancock, Emerson",FF,2024,15.7285,64,0.2458,0.3965,5,1,10,1,0,1,11
676106,"Hancock, Emerson",SI,2025,44.1991,122,0.3623,0.4091,17,2,21,6,0,3,7
676130,"Buttó, José",CH,2024,20.6169,73,0.2824,0.2731,7,0,6,3,0,3,33
676130,"Buttó, José",FF,2023,19.2041,71,0.2705,0.3061,11,0,8,1,0,2,13
676130,"Buttó, José",FF,2024,17.7165,77,0.2301,0.2819,11,1,8,3,0,0,24
676130,"Buttó, José",SI,2024,20.8163,64,0.3253,0.3671,12,4,6,1,0,2,2
676130,"Buttó, José",SL,2025,22.1052,72,0.307,0.2764,4,0,8,6,0,2,24
676254,"Walker, Ryan",SI,2023,28.3457,83,0.3415,0.292,11,0,17,4,0,1,24
676254,"Walker, Ryan",SI,2024,22.7277,103,0.2207,0.2816,10,3,11,3,1,0,28
676254,"Walker, Ryan",SI,2025,31.3316,113,0.2773,0.3012,8,3,20,6,0,0,27
676254,"Walker, Ryan",SL,2023,33.967,99,0.3431,0.2758,8,2,11,5,0,5,37
676254,"Walker, Ryan",SL,2024,23.2384,100,0.2324,0.2408,3,2,9,2,0,4,34
676254,"Walker, Ryan",SL,2025,17.8349,64,0.2787,0.255,3,2,7,3,0,2,15
676263,"Dreyer, Jack",FF,2025,26.1607,93,0.2813,0.2883,12,0,8,6,1,1,20
676263,"Dreyer, Jack",SL,2025,24.0111,118,0.2035,0.1981,3,0,15,4,1,1,36
676265,"Abbott, Cory",FF,2022,21.3719,82,0.2606,0.275,11,3,6,4,0,1,15
676265,"Abbott, Cory",FF,2023,34.5759,76,0.4549,0.3871,10,2,13,2,1,5,12
676265,"Abbott, Cory",KC,2023,17.9918,64,0.2811,0.2739,3,0,15,1,0,1,19
676272,"Miller, Bobby",CH,2023,12.9093,64,0.2017,0.1911,4,0,3,1,1,2,18
676272,"Miller, Bobby",CU,2023,16.5001,60,0.275,0.263,3,0,7,3,0,2,23
676272,"Miller, Bobby",FF,2023,34.3119,116,0.2958,0.3378,7,1,21,4,1,2,22
676272,"Miller, Bobby",FF,2024,33.4486,78,0.4288,0.4416,10,0,13,0,1,6,10
676272,"Miller, Bobby",SI,2023,31.9777,95,0.3366,0.3388,10,2,16,5,0,2,10
676272,"Miller, Bobby",SL,2023,26.7759,92,0.291,0.2628,4,1,13,6,0,2,27
676282,"Cantillo, Joey",CH,2025,18.1256,67,0.2705,0.2445,7,0,9,3,0,1,28
676282,"Cantillo, Joey",FF,2025,36.3349,107,0.3396,0.3815,18,0,11,5,0,4,21
676395,"Garcia, Robert",FF,2024,27.4262,93,0.2949,0.2932,11,1,15,4,0,1,30
676395,"Garcia, Robert",FF,2025,20.0632,69,0.2908,0.2559,7,0,10,2,0,2,24
676428,"Hurter, Brant",SI,2024,20.6583,84,0.2459,0.2524,1,0,14,3,1,1,10
676428,"Hurter, Brant",SI,2025,36.1643,110,0.3288,0.3754,17,5,17,3,0,2,16
676440,"Bibee, Tanner",CH,2023,21.8498,60,0.3642,0.2821,6,0,13,2,0,2,20
676440,"Bibee, Tanner",CH,2024,26.152,96,0.2724,0.2105,7,0,11,4,0,3,36
676440,"Bibee, Tanner",CH,2025,29.4375,110,0.2676,0.2233,6,2,12,4,1,3,41
676440,"Bibee, Tanner",FC,2023,26.648,88,0.3028,0.2847,3,0,13,5,0,3,20
676440,"Bibee, Tanner",FC,2024,22.2976,98,0.2275,0.2728,9,1,7,6,0,1,34
676440,"Bibee, Tanner",FC,2025,33.9794,107,0.3176,0.2821,8,2,14,3,0,5,18
676440,"Bibee, Tanner",FF,2023,46.2629,173,0.2674,0.3338,19,3,22,4,0,4,34
676440,"Bibee, Tanner",FF,2024,76.6648,201,0.3814,0.358,9,2,40,6,2,10,38
676440,"Bibee, Tanner",FF,2025,53.1478,144,0.3691,0.3855,11,0,30,6,2,4,16
676440,"Bibee, Tanner",SI,2025,36.5105,116,0.3147,0.2568,6,3,22,4,0,3,22
676440,"Bibee, Tanner",ST,2025,21.7623,95,0.2291,0.278,8,1,10,1,1,2,28
676467,"Gordon, Colton",FF,2025,56.8327,125,0.4547,0.402,7,1,16,9,1,10,28
676467,"Gordon, Colton",ST,2025,26.4706,79,0.3351,0.2564,1,1,10,7,0,3,22
676477,"Whitlock, Garrett",CH,2023,29.5697,70,0.4224,0.326,2,0,11,7,0,4,14
676477,"Whitlock, Garrett",SI,2022,37.1437,123,0.302,0.2994,13,0,22,5,1,1,19
676477,"Whitlock, Garrett",SI,2023,44.8202,107,0.4189,0.3973,6,1,22,3,2,6,19
676477,"Whitlock, Garrett",SI,2025,19.0518,79,0.2412,0.2425,8,1,10,4,0,0,24
676477,"Whitlock, Garrett",SL,2025,12.133,64,0.1896,0.2669,3,2,11,0,0,0,24
676508,"Casparius, Ben",FF,2025,30.3175,79,0.3838,0.3706,9,1,8,4,0,5,17
676534,"Faucher, Calvin",FC,2025,23.3663,65,0.3595,0.3511,8,0,14,2,1,1,8
676596,"Fleming, Josh",SI,2022,27.2698,77,0.3542,0.2523,3,0,18,4,0,2,18
676596,"Fleming, Josh",SI,2023,19.0565,63,0.3025,0.3771,6,0,8,3,0,2,12
676617,"O'Brien, Riley",SI,2025,17.0098,76,0.2238,0.3086,11,1,12,0,0,0,11
676661,"Lazar, Max",FF,2025,22.5912,68,0.3322,0.3969,10,0,5,2,0,4,8
676664,"Sears, JP",CH,2023,31.5693,89,0.3547,0.3735,3,0,19,0,1,5,9
676664,"Sears, JP",CH,2024,31.9531,108,0.2959,0.3221,6,0,20,5,0,2,8
676664,"Sears, JP",CH,2025,24.4145,63,0.3875,0.3301,1,0,9,7,1,2,6
676664,"Sears, JP",FF,2022,45.9805,109,0.4218,0.3926,9,0,25,4,1,5,19
676664,"Sears, JP",FF,2023,104.1188,272,0.3828,0.3597,27,5,33,18,1,13,65
676664,"Sears, JP",FF,2024,77.1314,184,0.4192,0.3559,20,4,19,10,2,12,51
676664,"Sears, JP",FF,2025,77.9562,204,0.3821,0.3754,20,1,25,13,0,11,49
676664,"Sears, JP",SL,2023,22.0546,73,0.3021,0.2559,5,1,6,5,1,2,18
676664,"Sears, JP",SL,2025,30.9014,65,0.4754,0.2924,3,1,4,4,0,8,16
676664,"Sears, JP",ST,2023,43.6079,111,0.3929,0.3467,4,5,15,5,1,7,29
676664,"Sears, JP",ST,2024,35.2668,123,0.2867,0.2808,1,5,19,6,0,3,24
676664,"Sears, JP",ST,2025,30.0357,107,0.2807,0.2481,5,2,13,2,0,5,26
676680,"Cosgrove, Tom",ST,2023,16.5302,78,0.2119,0.2172,6,3,6,1,0,2,20
676684,"Vest, Will",FF,2022,46.8563,132,0.355,0.3319,11,3,29,5,0,3,28
676684,"Vest, Will",FF,2023,15.4744,68,0.2276,0.2313,4,0,8,3,0,1,25
676684,"Vest, Will",FF,2024,20.9479,113,0.1854,0.3108,9,0,14,3,0,0,30
676684,"Vest, Will",FF,2025,31.1602,98,0.318,0.345,10,0,19,2,1,2,26
676684,"Vest, Will",SL,2022,16.5246,69,0.2395,0.3032,6,0,11,1,0,1,20
676710,"Crawford, Kutter",FC,2022,25.6021,75,0.3414,0.3471,9,1,13,1,0,3,14
676710,"Crawford, Kutter",FC,2023,42.3162,127,0.3332,0.2872,8,1,26,6,0,3,13
676710,"Crawford, Kutter",FC,2024,60.1868,204,0.295,0.2987,18,2,22,8,1,7,36
676710,"Crawford, Kutter",FF,2023,41.1418,152,0.2707,0.2504,11,2,14,4,1,6,56
676710,"Crawford, Kutter",FF,2024,69.8396,190,0.3676,0.3415,18,2,20,14,0,9,42
676710,"Crawford, Kutter",FS,2024,14.2066,62,0.2291,0.2242,0,1,10,2,0,1,27
676710,"Crawford, Kutter",ST,2024,39.2994,109,0.3605,0.3138,6,2,15,2,1,7,18
676714,"Hughes, Brandon",FF,2022,28.1909,80,0.3524,0.3628,9,1,5,4,0,5,19
676714,"Hughes, Brandon",SL,2022,20.7572,76,0.2731,0.2625,5,4,6,2,0,3,28
676755,"Mattson, Isaac",FF,2025,21.7514,94,0.2314,0.3004,13,2,9,4,0,0,25
676760,"Marinaccio, Ron",CH,2023,21.465,61,0.3519,0.3283,12,1,6,3,0,2,17
676760,"Marinaccio, Ron",FF,2023,21.8725,75,0.2916,0.3644,11,2,11,2,0,1,21
676775,"Winn, Keaton",FS,2023,18.5615,70,0.2652,0.257,3,2,7,4,1,1,18
676775,"Winn, Keaton",FS,2024,24.3006,90,0.27,0.3308,8,0,10,2,2,2,22
676879,"Ashby, Aaron",CH,2022,41.2357,109,0.3783,0.2692,7,0,19,5,1,5,23
676879,"Ashby, Aaron",SI,2022,48.9252,126,0.3883,0.3898,15,2,22,4,0,6,23
676879,"Ashby, Aaron",SI,2025,26.9392,96,0.2806,0.3224,11,1,18,0,0,2,14
676879,"Ashby, Aaron",SL,2022,38.0922,143,0.2664,0.2563,17,2,20,2,0,3,62
676962,"Brown, Ben",FF,2024,24.693,64,0.3858,0.4423,7,0,12,6,0,1,9
676962,"Brown, Ben",FF,2025,71.1773,178,0.3999,0.3916,16,3,36,8,1,7,28
676962,"Brown, Ben",KC,2025,56.3467,176,0.3202,0.2741,9,0,29,8,2,5,65
676974,"Meyer, Max",FF,2024,45.3297,99,0.4579,0.4204,8,0,14,9,1,6,10
676974,"Meyer, Max",SL,2024,36.828,108,0.341,0.241,5,0,14,4,1,6,34
676974,"Meyer, Max",SL,2025,33.6101,106,0.3171,0.3362,10,0,12,4,0,5,39
676979,"Crochet, Garrett",FC,2024,45.6101,131,0.3482,0.2935,4,0,22,11,0,4,41
676979,"Crochet, Garrett",FC,2025,51.7149,177,0.2922,0.2891,9,0,27,9,1,4,31
676979,"Crochet, Garrett",FF,2024,55.8819,215,0.2599,0.2633,20,2,25,9,0,4,63
676979,"Crochet, Garrett",FF,2025,77.6494,197,0.3942,0.3289,20,1,27,12,1,10,76
676979,"Crochet, Garrett",SI,2025,24.8059,89,0.2787,0.3507,5,1,18,1,0,2,13
676979,"Crochet, Garrett",ST,2025,18.0243,141,0.1278,0.1468,2,1,10,4,0,1,75
677053,"Nardi, Andrew",FF,2023,32.6933,109,0.2999,0.2955,13,0,13,7,0,2,24
677053,"Nardi, Andrew",FF,2024,28.2281,97,0.291,0.2619,12,0,9,7,1,1,32
677053,"Nardi, Andrew",SL,2023,19.3829,65,0.2982,0.2206,1,0,6,3,0,4,29
677161,"Kelly, Zack",FF,2024,19.9585,61,0.3272,0.4185,12,0,11,1,0,1,16
677651,"Garcia, Luis",FC,2022,29.559,130,0.2274,0.249,13,0,11,2,0,4,44
677651,"Garcia, Luis",FF,2022,73.7171,205,0.3596,0.3532,20,1,31,13,0,7,39
677944,"Cecconi, Slade",CU,2025,15.8029,75,0.2107,0.2347,2,1,6,3,0,2,24
677944,"Cecconi, Slade",FF,2024,65.9286,141,0.4676,0.372,9,2,28,10,0,9,26
677944,"Cecconi, Slade",FF,2025,64.4483,176,0.3662,0.4,13,0,30,8,2,7,27
677944,"Cecconi, Slade",SL,2024,23.8504,63,0.3786,0.3752,3,1,7,6,0,3,9
677944,"Cecconi, Slade",SL,2025,28.192,90,0.3132,0.3058,4,0,10,2,0,6,23
677952,"Ashcraft, Braxton",SL,2025,23.0151,82,0.2807,0.2661,7,0,11,4,1,1,22
677960,"Weathers, Ryan",CH,2024,26.6136,99,0.2688,0.2595,2,0,12,4,0,4,29
677960,"Weathers, Ryan",FF,2023,31.5238,73,0.4318,0.3347,9,0,16,6,0,2,13
677960,"Weathers, Ryan",FF,2024,44.0782,109,0.4044,0.3985,16,1,22,8,0,2,13
678022,"Perkins, Jack",FF,2025,23.4578,62,0.3784,0.3716,11,0,8,4,0,2,10
678024,"Vasil, Mike",SI,2025,39.7306,132,0.301,0.3457,18,0,20,2,0,4,17
678226,"Hernández, Daysbel",SL,2025,23.5435,69,0.3412,0.3499,11,1,9,3,0,2,10
678368,"Bellozo, Valente",FC,2025,37.4208,95,0.3939,0.3613,7,1,20,5,1,3,12
678368,"Bellozo, Valente",FF,2024,27.3525,63,0.4342,0.4245,6,1,8,3,0,5,6
678368,"Bellozo, Valente",FF,2025,30.3271,85,0.3568,0.3884,7,2,10,5,0,4,12
678394,"Bello, Brayan",CH,2023,35.6187,139,0.2562,0.2208,9,0,18,6,0,3,48
678394,"Bello, Brayan",CH,2024,36.7453,124,0.2963,0.269,6,1,13,5,0,6,38
678394,"Bello, Brayan",CH,2025,22.0715,83,0.2659,0.3123,2,0,11,5,0,2,16
678394,"Bello, Brayan",FC,2025,21.9332,75,0.2924,0.3072,4,1,9,3,0,3,13
678394,"Bello, Brayan",FF,2023,45.7568,97,0.4717,0.357,6,1,12,8,2,7,17
678394,"Bello, Brayan",FF,2025,22.6104,66,0.3426,0.2979,6,2,9,4,0,2,7
678394,"Bello, Brayan",SI,2022,27.1871,66,0.4119,0.3238,4,0,18,4,1,1,9
678394,"Bello, Brayan",SI,2023,77.1767,210,0.3675,0.3469,16,3,41,11,0,7,25
678394,"Bello, Brayan",SI,2024,68.9401,190,0.3628,0.3578,26,2,33,13,0,3,26
678394,"Bello, Brayan",SI,2025,57.7799,181,0.3192,0.3672,27,1,37,6,0,1,27
678394,"Bello, Brayan",SL,2023,25.0116,78,0.3207,0.3083,5,2,16,2,0,2,17
678394,"Bello, Brayan",SL,2024,35.6391,107,0.3331,0.3194,8,4,20,5,0,2,26
678495,"Rodríguez, Randy",FF,2024,31.2189,83,0.3761,0.3157,8,1,11,5,0,4,21
678495,"Rodríguez, Randy",FF,2025,14.7993,60,0.2467,0.2728,4,1,8,2,0,1,20
678495,"Rodríguez, Randy",SL,2024,17.1397,63,0.2721,0.274,3,0,6,5,2,0,11
678495,"Rodríguez, Randy",SL,2025,21.0764,76,0.2773,0.2463,3,1,10,4,0,2,26
678606,"Ferrer, Jose A.",SI,2025,50.1888,160,0.3137,0.3249,11,3,37,5,1,1,18
678692,"Henriquez, Ronny",FF,2025,24.2479,65,0.373,0.3293,6,2,8,4,0,3,20
678692,"Henriquez, Ronny",ST,2025,11.6017,65,0.1785,0.2342,1,0,7,2,0,1,25
679525,"Marsh, Alec",CU,2024,28.2841,72,0.3928,0.3689,3,3,7,7,1,3,18
679525,"Marsh, Alec",FF,2023,34.2089,72,0.4751,0.4542,11,5,7,4,2,4,20
679525,"Marsh, Alec",FF,2024,48.6682,152,0.3202,0.3095,16,2,18,6,0,6,42
679525,"Marsh, Alec",SI,2024,32.6267,89,0.3666,0.4028,12,1,14,3,1,3,9
679525,"Marsh, Alec",SL,2024,30.2269,90,0.3359,0.3021,3,1,16,7,0,2,20
679885,"Martinez, Justin",FS,2024,7.7804,72,0.1081,0.116,3,0,4,2,0,0,50
679885,"Martinez, Justin",SI,2024,33.4837,100,0.3348,0.3231,13,0,23,5,0,0,12
680570,"Rodriguez, Grayson",CH,2023,32.8593,129,0.2547,0.2468,10,0,15,4,1,3,32
680570,"Rodriguez, Grayson",CH,2024,24.4114,98,0.2491,0.2398,7,0,7,2,1,4,34
680570,"Rodriguez, Grayson",FF,2023,73.4881,187,0.393,0.3692,17,2,37,8,2,7,43
680570,"Rodriguez, Grayson",FF,2024,55.3954,172,0.3221,0.3078,20,4,34,4,0,3,43
680570,"Rodriguez, Grayson",SL,2024,23.0917,65,0.3553,0.3093,2,0,4,5,1,4,20
680573,"Woods Richardson, Simeon",CH,2024,35.017,72,0.4863,0.343,5,0,14,4,0,6,11
680573,"Woods Richardson, Simeon",FF,2024,42.8291,121,0.354,0.3293,14,1,24,3,0,4,27
680573,"Woods Richardson, Simeon",FF,2025,56.177,175,0.321,0.328,25,1,24,5,1,5,38
680573,"Woods Richardson, Simeon",SL,2024,27.2648,128,0.213,0.267,6,1,18,6,0,0,29
680573,"Woods Richardson, Simeon",SL,2025,32.4445,99,0.3277,0.3018,8,0,12,4,0,5,25
680686,"Gray, Josiah",CU,2022,28.1698,114,0.2471,0.2708,8,2,13,1,0,4,44
680686,"Gray, Josiah",CU,2023,22.9286,90,0.2548,0.2657,3,1,13,4,1,1,26
680686,"Gray, Josiah",FC,2023,39.7833,118,0.3371,0.3478,13,1,14,4,0,6,22
680686,"Gray, Josiah",FF,2022,96.8315,188,0.5151,0.4213,32,2,18,7,1,20,20
680686,"Gray, Josiah",FF,2023,40.137,93,0.4316,0.396,16,1,10,9,0,4,10
680686,"Gray, Josiah",SI,2023,34.849,92,0.3788,0.3593,14,1,22,4,0,1,10
680686,"Gray, Josiah",SL,2022,46.1176,160,0.2882,0.2376,9,1,18,6,1,6,57
680686,"Gray, Josiah",SL,2023,57.0875,179,0.3189,0.346,21,1,26,6,0,6,41
680694,"Bradish, Kyle",CU,2023,18.0307,120,0.1503,0.222,4,0,14,3,0,0,42
680694,"Bradish, Kyle",FF,2022,88.027,199,0.4423,0.4063,26,4,38,8,0,11,31
680694,"Bradish, Kyle",FF,2023,42.4643,95,0.447,0.4128,11,0,19,6,0,5,12
680694,"Bradish, Kyle",SI,2023,41.6413,136,0.3062,0.3251,11,7,18,5,1,3,28
680694,"Bradish, Kyle",SL,2022,31.5038,126,0.25,0.2547,9,2,16,3,0,3,43
680694,"Bradish, Kyle",SL,2023,40.8245,187,0.2183,0.2593,8,1,18,8,0,4,70
680704,"Sandlin, Nick",SL,2023,18.6564,82,0.2275,0.222,5,0,4,2,0,4,27
680704,"Sandlin, Nick",SL,2024,22.6037,62,0.3646,0.3575,9,0,7,3,0,3,14
680730,"Parker, Mitchell",CU,2025,40.2685,110,0.3661,0.3706,4,1,16,9,1,4,22
680730,"Parker, Mitchell",FF,2024,65.8678,191,0.3449,0.3527,17,0,31,8,1,7,31
680730,"Parker, Mitchell",FF,2025,122.8784,336,0.3657,0.4138,37,2,51,21,1,11,29
680730,"Parker, Mitchell",FS,2024,25.901,74,0.35,0.2949,4,2,11,6,0,2,24
680730,"Parker, Mitchell",FS,2025,21.8899,63,0.3475,0.393,4,0,10,1,0,4,9
680730,"Parker, Mitchell",SL,2025,19.5096,68,0.2869,0.2392,0,0,12,2,1,2,21
680732,"Burke, Sean",CU,2025,25.7932,84,0.3071,0.3789,8,0,12,5,1,1,19
680732,"Burke, Sean",FF,2025,61.6634,204,0.3023,0.3169,27,3,28,8,0,4,58
680732,"Burke, Sean",SL,2025,39.5784,117,0.3383,0.372,8,0,13,5,0,7,18
680736,"Wrobleski, Justin",FF,2024,26.7804,68,0.3938,0.3418,7,1,8,4,0,4,9
680736,"Wrobleski, Justin",FF,2025,22.3096,81,0.2754,0.2854,8,0,12,2,0,2,34
680736,"Wrobleski, Justin",SL,2025,14.1654,66,0.2146,0.2169,2,1,7,3,0,1,19
680739,"Winder, Josh",FF,2022,51.5225,95,0.5423,0.5341,12,3,14,6,0,9,10
680739,"Winder, Josh",SL,2022,15.3394,76,0.2018,0.2288,3,0,8,5,0,0,19
680767,"Vodnik, Victor",FF,2024,61.7336,159,0.3883,0.3793,22,0,31,2,3,6,26
680767,"Vodnik, Victor",FF,2025,32.7814,102,0.3214,0.3698,10,0,19,5,1,1,14
680885,"Schwellenbach, Spencer",FC,2024,27.446,72,0.3812,0.3494,5,2,7,6,1,3,3
680885,"Schwellenbach, Spencer",FF,2024,39.6826,117,0.3392,0.3252,5,0,15,6,2,5,30
680885,"Schwellenbach, Spencer",FF,2025,25.9728,103,0.2522,0.3215,2,0,16,3,0,3,28
680885,"Schwellenbach, Spencer",FS,2024,13.1079,66,0.1986,0.2311,3,1,5,3,0,1,28
680885,"Schwellenbach, Spencer",SL,2024,28.0888,116,0.2421,0.2436,2,0,20,2,0,3,40
680885,"Schwellenbach, Spencer",SL,2025,20.4434,61,0.3351,0.2871,3,1,7,4,1,2,13
680897,"Nastrini, Nick",FF,2024,26.0174,71,0.3664,0.4269,18,1,6,0,0,4,8
680897,"Nastrini, Nick",SL,2024,25.0533,73,0.3432,0.3431,10,0,6,5,0,3,13
681035,"Scott, Christian",FF,2024,27.1324,86,0.3155,0.3131,7,0,13,4,1,2,20
681190,"Vásquez, Randy",FC,2025,37.0891,115,0.3225,0.3581,19,2,13,3,0,4,13
681190,"Vásquez, Randy",FF,2024,26.1316,86,0.3039,0.4021,8,3,14,4,0,1,16
681190,"Vásquez, Randy",SI,2024,30.5444,63,0.4848,0.4,2,2,22,4,1,1,3
681190,"Vásquez, Randy",SI,2025,27.8928,106,0.2631,0.3566,7,1,20,3,0,1,10
681190,"Vásquez, Randy",ST,2025,22.0117,65,0.3386,0.39,0,0,11,4,0,3,11
681293,"Arrighetti, Spencer",CU,2024,19.1309,92,0.2079,0.1932,4,3,10,3,0,1,43
681293,"Arrighetti, Spencer",FC,2024,36.7599,102,0.3604,0.3647,18,0,12,1,0,6,18
681293,"Arrighetti, Spencer",FF,2024,67.7276,189,0.3583,0.3357,23,2,29,14,0,4,44
681343,"Smith, Shane",CH,2025,21.7545,75,0.2901,0.3101,7,2,8,4,1,1,19
681343,"Smith, Shane",FF,2025,57.0782,206,0.2771,0.3124,25,2,27,7,1,3,48
681347,"Burrows, Mike",CH,2025,19.0516,85,0.2241,0.2285,6,2,8,2,0,2,39
681347,"Burrows, Mike",FF,2025,55.1682,128,0.431,0.4214,13,0,26,5,1,7,14
681432,"Little, Luke",FF,2024,20.7361,64,0.324,0.3186,13,0,8,3,0,1,11
681517,"Leahy, Kyle",FF,2025,22.0182,68,0.3238,0.3449,9,0,9,5,0,1,17
681517,"Leahy, Kyle",SL,2025,20.0132,62,0.3228,0.4447,5,0,14,4,0,0,2
681676,"Fernandez, Ryan",FF,2024,30.6471,86,0.3564,0.407,13,2,17,3,2,0,14
681676,"Fernandez, Ryan",SL,2024,18.6409,95,0.1962,0.2106,5,0,11,3,0,1,34
681806,"Wantz, Andrew",FF,2022,17.5148,71,0.2467,0.2954,9,0,4,1,0,3,18
681857,"Olson, Reese",CH,2024,16.9147,61,0.2773,0.233,2,0,11,3,0,1,22
681857,"Olson, Reese",CH,2025,14.6451,61,0.2401,0.2472,4,0,2,6,0,1,24
681857,"Olson, Reese",FF,2023,30.9013,83,0.3723,0.437,13,0,8,2,1,5,16
681857,"Olson, Reese",FF,2024,22.6112,67,0.3375,0.3668,7,0,13,2,0,2,12
681857,"Olson, Reese",SI,2023,16.2432,74,0.2195,0.3035,6,1,13,1,0,0,9
681857,"Olson, Reese",SI,2024,22.6011,69,0.3276,0.3375,1,0,15,7,0,0,5
681857,"Olson, Reese",SI,2025,26.9912,80,0.3374,0.4275,12,2,16,4,0,0,5
681857,"Olson, Reese",SL,2023,34.5388,102,0.3386,0.3284,6,0,10,6,0,6,31
681857,"Olson, Reese",SL,2024,15.4026,67,0.2299,0.2633,8,1,7,0,1,1,22
681867,"Criswell, Cooper",CH,2024,27.7806,103,0.2697,0.2851,4,0,21,4,0,1,14
681867,"Criswell, Cooper",SI,2024,26.9955,76,0.3552,0.3088,5,1,14,5,0,2,10
681867,"Criswell, Cooper",ST,2024,28.0247,74,0.3787,0.337,8,1,11,5,1,2,17
681869,"Dubin, Shawn",FF,2024,18.6651,73,0.2557,0.2867,13,1,11,1,0,0,21
681911,"Vesia, Alex",FF,2022,22.5539,106,0.2128,0.2375,9,1,9,3,0,2,43
681911,"Vesia, Alex",FF,2023,30.4967,109,0.2798,0.2725,8,1,19,2,1,2,34
681911,"Vesia, Alex",FF,2024,33.935,115,0.2951,0.3264,18,1,3,4,0,6,37
681911,"Vesia, Alex",FF,2025,22.3362,92,0.2428,0.2587,4,3,8,3,0,3,31
681982,"Anderson, Grant",FF,2025,16.0747,62,0.2593,0.283,10,1,4,1,0,2,26
681982,"Anderson, Grant",SI,2025,19.0857,64,0.2982,0.4102,9,0,15,1,0,0,5
681982,"Anderson, Grant",SL,2023,20.1637,66,0.3055,0.2758,4,0,12,4,0,1,10
682051,"Hill, Garrett",FF,2022,29.0404,92,0.3157,0.3467,17,0,15,3,0,1,20
682052,"Lopez, Jacob",FF,2025,36.8923,99,0.3726,0.3522,14,2,9,2,0,7,36
682052,"Lopez, Jacob",SL,2025,30.2588,114,0.2654,0.2308,6,1,13,4,0,4,35
682120,"Herrin, Tim",CU,2024,14.0511,73,0.1925,0.1889,5,1,5,1,0,2,33
682171,"Murfee, Penn",FF,2022,23.3631,70,0.3338,0.3555,5,0,13,2,1,2,12
682171,"Murfee, Penn",ST,2022,26.299,109,0.2413,0.1789,4,0,7,4,0,5,46
682175,"Jacques, Joe",SI,2023,19.9694,61,0.3274,0.2568,5,0,14,4,0,0,12
682227,"Williamson, Brandon",CH,2023,16.4807,63,0.2616,0.3089,4,0,5,2,0,3,16
682227,"Williamson, Brandon",FC,2023,27.7164,98,0.2828,0.2822,3,0,13,4,0,4,21
682227,"Williamson, Brandon",FF,2023,50.8792,145,0.3509,0.3425,13,1,23,12,0,3,29
682243,"Miller, Bryce",FF,2023,87.4147,256,0.3415,0.3323,15,2,29,16,0,13,68
682243,"Miller, Bryce",FF,2024,57.9993,215,0.2698,0.3232,15,1,23,7,0,8,51
682243,"Miller, Bryce",FF,2025,32.7281,82,0.3991,0.3562,11,0,8,4,1,5,13
682243,"Miller, Bryce",FS,2024,19.2789,122,0.158,0.2109,1,2,13,3,0,1,44
682243,"Miller, Bryce",SI,2024,38.2271,133,0.2874,0.3336,10,0,25,3,0,3,22
682243,"Miller, Bryce",SL,2023,20.1052,79,0.2545,0.3046,2,1,8,5,0,2,21
682254,"Montgomery, Mason",FF,2025,36.9784,91,0.4064,0.3707,18,1,14,5,0,3,25
682610,"Muñoz, Roddery",FC,2024,22.143,63,0.3515,0.3793,8,1,8,2,0,3,7
