pitcher,player_name,pitch_type,game_year,num_pitches,xgb_stuff_plus,lgb_stuff_plus,avg_release_speed,avg_hb,avg_ivb,avg_spin,avg_rv,avg_spin_efficiency,avg_ax,avg_az,avg_ay,avg_vx0,avg_vy0,avg_vz0,xgb_pred_rv,lgb_pred_rv
663436,"Martin, Davis",CH,2025,433,105.66767,105.35150115473441,90.07736720554273,14.205173210161663,1.1997228637413395,2057.0230946882216,-0.014122213169189044,14.443105682609348,-15.267704902834485,-30.27061090119837,27.64493778543155,7.856626202467523,-130.90900295014234,-4.42036063634383,-0.01102027,-0.009747792567089943
663436,"Martin, Davis",FC,2025,419,99.14391,100.40620525059666,88.23699284009547,-1.6126968973747018,5.115322195704057,2581.8448687350833,-0.0020330386015807657,6.125127694492782,0.16459105525490503,-26.738984313340765,26.26085451413839,6.3899813871441475,-128.3375058328548,-4.267411214392216,0.0009820071,-0.0009770580795914903
663436,"Martin, Davis",FF,2025,597,97.6938,97.64154103852596,93.91859296482413,6.207437185929648,15.021708542713567,2412.038525963149,-0.0024512538323603196,16.441334819236033,-7.970484515311352,-15.601561060575227,30.066856218774657,6.735249964160663,-136.56141384516224,-4.9981216363620105,0.003959209,0.003951186749501781
663455,"Pilkington, Konnor",FF,2022,484,92.395874,92.49855371900827,92.24338842975207,-9.166363636363638,15.840247933884298,2223.8595041322315,0.006022914347349314,18.41806612782223,10.588541191228762,-15.307712431874387,28.092257284657084,-6.478313804743023,-134.14285527499965,-5.10521766698924,0.014174503,0.013575785551465897
663460,"Bubic, Kris",CH,2022,404,99.80273,100.02425742574258,80.56014851485148,-14.167425742574258,8.582376237623762,1676.1683168316831,-0.004691014279794837,16.78632933097527,11.922168432891882,-25.3495720586363,21.57420520897862,-5.494809838595454,-117.2039704853047,-2.1829702814305714,0.0007558636,0.00033547820562020365
663460,"Bubic, Kris",FF,2022,763,93.53028,93.97339449541283,91.81271297509831,-7.8044036697247705,16.41750982961992,2128.407601572739,0.01810208764373738,18.337688137980518,9.063828890097753,-14.980399384821077,28.430812839680893,-6.042202792309979,-133.5385815711924,-4.629975013691068,0.01199773,0.010820395331252211
663460,"Bubic, Kris",FF,2025,467,97.98287,98.05032119914347,91.94368308351177,-4.215417558886509,18.129764453961457,2408.7130620985013,0.004698125765400626,18.71424752963685,5.580774846862657,-13.256922904746336,29.3314555589568,-6.275945407081303,-133.70358641465123,-4.614203664012588,0.003422822,0.003204426871543584
663474,"McKenzie, Triston",CU,2022,456,103.64364,102.00723684210527,79.57741228070176,-7.562631578947368,-7.902894736842105,2195.6710526315787,-0.02893971824645826,11.262911612650397,4.973559410140865,-37.75930625889167,21.247814146979486,3.814764469138977,-115.85285032475231,-3.004879132759284,-0.006888228,-0.003579035041999802
663474,"McKenzie, Triston",FF,2022,1218,99.096634,98.89408866995073,92.49786535303777,3.1786206896551725,20.310640394088672,2312.6436781609195,-0.010765180897696762,20.664739659525246,-4.358716812997252,-10.239879720752457,28.898714218721665,5.2635478978447505,-134.4613365383546,-7.247813900335592,0.001314477,0.001645055514978027
663474,"McKenzie, Triston",FF,2024,400,91.36075,91.76774999999999,90.96025,1.77,19.123800000000003,2208.1925,0.04465022016217442,19.31858638894306,-2.6932109406383544,-12.1093401113405,26.984512935113745,4.620859172125381,-132.2741347919947,-7.23850198518463,0.015791247,0.014612311906615329
